iso_code,location,continent,date,new_cases,new_cases_per_million,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths,new_deaths_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,people_fully_vaccinated,people_fully_vaccinated_per_hundred,people_vaccinated,people_vaccinated_per_hundred,positive_rate,tests_per_case,tests_units,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,total_vaccinations_per_hundred
THA,Thailand,Asia,2020-02-11,1,0.014,1.143,0.016,,,0,0,65,0.001,146,0.002,,,,,,,,0.008,127.7,tests performed,33,0.472,,,2611,0.037,,
THA,Thailand,Asia,2020-02-12,0,0,1.143,0.016,,,0,0,116,0.002,108,0.002,,,,,,,,0.011,94.5,tests performed,33,0.472,,,2727,0.039,,
THA,Thailand,Asia,2020-02-13,0,0,1.143,0.016,,,0,0,69,0.001,88,0.001,,,,,,,,0.013,77,tests performed,33,0.472,,,2796,0.04,,
THA,Thailand,Asia,2020-02-14,0,0,1.143,0.016,,,0,0,53,0.001,74,0.001,,,,,,,,0.015,64.7,tests performed,33,0.472,,,2849,0.041,,
THA,Thailand,Asia,2020-02-15,1,0.014,0.286,0.004,,,0,0,81,0.001,71,0.001,,,,,,,,0.004,248.3,tests performed,34,0.486,,,2930,0.042,,
THA,Thailand,Asia,2020-02-16,0,0,0.286,0.004,,,0,0,33,0,67,0.001,,,,,,,,0.004,234.3,tests performed,34,0.486,,,2963,0.042,,
THA,Thailand,Asia,2020-02-17,1,0.014,0.429,0.006,,,0,0,125,0.002,77,0.001,,,,,,,,0.006,179.5,tests performed,35,0.5,,,3088,0.044,,
THA,Thailand,Asia,2020-02-18,0,0,0.286,0.004,,,0,0,124,0.002,86,0.001,,,,,,,,0.003,300.7,tests performed,35,0.5,,,3212,0.046,,
THA,Thailand,Asia,2020-02-19,0,0,0.286,0.004,,,0,0,188,0.003,96,0.001,,,,,,,,0.003,335.7,tests performed,35,0.5,,,3400,0.049,,
THA,Thailand,Asia,2020-02-20,0,0,0.286,0.004,,,0,0,193,0.003,114,0.002,,,,,,,,0.003,398.6,tests performed,35,0.5,,,3593,0.051,,
THA,Thailand,Asia,2020-02-21,0,0,0.286,0.004,,,0,0,190,0.003,133,0.002,,,,,,,,0.002,465,tests performed,35,0.5,,,3783,0.054,,
THA,Thailand,Asia,2020-02-22,0,0,0.143,0.002,,,0,0,180,0.003,148,0.002,,,,,,,,0.001,1035,tests performed,35,0.5,,,3963,0.057,,
THA,Thailand,Asia,2020-02-23,0,0,0.143,0.002,,,0,0,255,0.004,179,0.003,,,,,,,,0.001,1251.7,tests performed,35,0.5,,,4218,0.06,,
THA,Thailand,Asia,2020-02-24,0,0,0,0,,,0,0,351,0.005,212,0.003,,,,,,,,0,,tests performed,35,0.5,,,4569,0.065,,
THA,Thailand,Asia,2020-02-25,2,0.029,0.286,0.004,,,0,0,489,0.007,264,0.004,,,,,,,,0.001,923.1,tests performed,37,0.529,,,5058,0.072,,
THA,Thailand,Asia,2020-02-26,3,0.043,0.714,0.01,,,0,0,721,0.01,340,0.005,,,,,,,,0.002,476.2,tests performed,40,0.572,,,5779,0.083,,
THA,Thailand,Asia,2020-02-27,0,0,0.714,0.01,,,0,0,1404,0.02,513,0.007,,,,,,,,0.001,718.5,tests performed,40,0.572,,,7183,0.103,,
THA,Thailand,Asia,2020-02-28,1,0.014,0.857,0.012,,,0,0,1174,0.017,653,0.009,,,,,,,,0.001,762,tests performed,41,0.586,,,8357,0.119,,
THA,Thailand,Asia,2020-02-29,1,0.014,1,0.014,,,0,0,731,0.01,732,0.01,,,,,,,,0.001,732,tests performed,42,0.6,,,9088,0.13,,
THA,Thailand,Asia,2020-03-01,0,0,1,0.014,1,0.014,0.143,0.002,621,0.009,784,0.011,,,,,,,,0.001,784,tests performed,42,0.6,1,0.014,9709,0.139,,
THA,Thailand,Asia,2020-03-02,1,0.014,1.143,0.016,0,0,0.143,0.002,751,0.011,842,0.012,,,,,,,,0.001,736.7,tests performed,43,0.615,1,0.014,10460,0.15,,
THA,Thailand,Asia,2020-03-03,0,0,0.857,0.012,0,0,0.143,0.002,716,0.01,874,0.012,,,,,,,,0.001,1019.8,tests performed,43,0.615,1,0.014,11176,0.16,,
THA,Thailand,Asia,2020-03-04,0,0,0.429,0.006,0,0,0.143,0.002,632,0.009,861,0.012,,,,,,,,0,2007,tests performed,43,0.615,1,0.014,11808,0.169,,
THA,Thailand,Asia,2020-03-05,4,0.057,1,0.014,0,0,0.143,0.002,671,0.01,757,0.011,,,,,,,,0.001,757,tests performed,47,0.672,1,0.014,12479,0.178,,
THA,Thailand,Asia,2020-03-06,1,0.014,1,0.014,0,0,0.143,0.002,619,0.009,677,0.01,,,,,,,,0.001,677,tests performed,48,0.686,1,0.014,13098,0.187,,
THA,Thailand,Asia,2020-03-07,2,0.029,1.143,0.016,0,0,0.143,0.002,696,0.01,672,0.01,,,,,,,,0.002,587.9,tests performed,50,0.715,1,0.014,13794,0.197,,
THA,Thailand,Asia,2020-03-08,0,0,1.143,0.016,0,0,0,0,560,0.008,664,0.009,,,,,,,,0.002,580.9,tests performed,50,0.715,1,0.014,14354,0.205,,
THA,Thailand,Asia,2020-03-09,0,0,1,0.014,0,0,0,0,807,0.012,672,0.01,,,,,,,,0.001,672,tests performed,50,0.715,1,0.014,15161,0.217,,
THA,Thailand,Asia,2020-03-10,3,0.043,1.429,0.02,0,0,0,0,611,0.009,657,0.009,,,,,,,,0.002,459.8,tests performed,53,0.758,1,0.014,15772,0.225,,
THA,Thailand,Asia,2020-03-11,6,0.086,2.286,0.033,0,0,0,0,1005,0.014,710,0.01,,,,,,,,0.003,310.6,tests performed,59,0.843,1,0.014,16777,0.24,,
THA,Thailand,Asia,2020-03-12,11,0.157,3.286,0.047,0,0,0,0,1054,0.015,765,0.011,,,,,,,,0.004,232.8,tests performed,70,1.001,1,0.014,17831,0.255,,
THA,Thailand,Asia,2020-03-13,5,0.071,3.857,0.055,0,0,0,0,1246,0.018,854,0.012,,,,,,,,0.005,221.4,tests performed,75,1.072,1,0.014,19077,0.273,,
THA,Thailand,Asia,2020-03-14,7,0.1,4.571,0.065,0,0,0,0,1356,0.019,948,0.014,,,,,,,,0.005,207.4,tests performed,82,1.172,1,0.014,20433,0.292,,
THA,Thailand,Asia,2020-03-15,32,0.457,9.143,0.131,0,0,0,0,2106,0.03,1169,0.017,,,,,,,,0.008,127.9,tests performed,114,1.63,1,0.014,22539,0.322,,
THA,Thailand,Asia,2020-03-16,33,0.472,13.857,0.198,0,0,0,0,2190,0.031,1367,0.02,,,,,,,,0.01,98.7,tests performed,147,2.101,1,0.014,24729,0.354,,
THA,Thailand,Asia,2020-03-17,30,0.429,17.714,0.253,0,0,0,0,3162,0.045,1731,0.025,,,,,,,,0.01,97.7,tests performed,177,2.53,1,0.014,27891,0.399,,
THA,Thailand,Asia,2020-03-18,35,0.5,21.857,0.312,0,0,0,0,2696,0.039,1973,0.028,,,,,,,,0.011,90.3,tests performed,212,3.031,1,0.014,30587,0.437,,
THA,Thailand,Asia,2020-03-19,60,0.858,28.857,0.413,0,0,0,0,2895,0.041,2236,0.032,,,,,,,,0.013,77.5,tests performed,272,3.888,1,0.014,33482,0.479,,
THA,Thailand,Asia,2020-03-20,50,0.715,35.286,0.504,0,0,0,0,2109,0.03,2359,0.034,,,,,,,,0.015,66.9,tests performed,322,4.603,1,0.014,35591,0.509,,
THA,Thailand,Asia,2020-03-21,89,1.272,47,0.672,0,0,0,0,1668,0.024,2404,0.034,,,,,,,,0.02,51.1,tests performed,411,5.876,1,0.014,37259,0.533,,
THA,Thailand,Asia,2020-03-22,188,2.688,69.286,0.99,0,0,0,0,2058,0.029,2397,0.034,,,,,,,,0.029,34.6,tests performed,599,8.563,1,0.014,39317,0.562,,
THA,Thailand,Asia,2020-03-23,122,1.744,82,1.172,0,0,0,0,2369,0.034,2422,0.035,,,,,,,,0.034,29.5,tests performed,721,10.307,1,0.014,41686,0.596,,
THA,Thailand,Asia,2020-03-24,106,1.515,92.857,1.327,3,0.043,0.429,0.006,2363,0.034,2308,0.033,,,,,,,,0.04,24.9,tests performed,827,11.823,4,0.057,44049,0.63,,
THA,Thailand,Asia,2020-03-25,107,1.53,103.143,1.475,0,0,0.429,0.006,2923,0.042,2341,0.033,,,,,,,,0.044,22.7,tests performed,934,13.352,4,0.057,46972,0.672,,
THA,Thailand,Asia,2020-03-26,111,1.587,110.429,1.579,0,0,0.429,0.006,3358,0.048,2407,0.034,,,,,,,,0.046,21.8,tests performed,1045,14.939,4,0.057,50330,0.72,,
THA,Thailand,Asia,2020-03-27,91,1.301,116.286,1.662,1,0.014,0.571,0.008,3429,0.049,2595,0.037,,,,,,,,0.045,22.3,tests performed,1136,16.24,5,0.071,53759,0.769,,
THA,Thailand,Asia,2020-03-28,109,1.558,119.143,1.703,1,0.014,0.714,0.01,2627,0.038,2732,0.039,,,,,,,,0.044,22.9,tests performed,1245,17.798,6,0.086,56386,0.806,,
THA,Thailand,Asia,2020-03-29,143,2.044,112.714,1.611,1,0.014,0.857,0.012,2251,0.032,2760,0.039,,,,,,,,0.041,24.5,tests performed,1388,19.843,7,0.1,58637,0.838,,
THA,Thailand,Asia,2020-03-30,136,1.944,114.714,1.64,2,0.029,1.143,0.016,2320,0.033,2753,0.039,,,,,,,,0.042,24,tests performed,1524,21.787,9,0.129,60957,0.871,,
THA,Thailand,Asia,2020-03-31,127,1.816,117.714,1.683,1,0.014,0.857,0.012,2506,0.036,2773,0.04,,,,,,,,0.042,23.6,tests performed,1651,23.602,10,0.143,63463,0.907,,
THA,Thailand,Asia,2020-04-01,120,1.715,119.571,1.709,2,0.029,1.143,0.016,2777,0.04,2753,0.039,,,,,,,,0.043,23,tests performed,1771,25.318,12,0.172,66240,0.947,,
